UF;MUNICIPIO;POPULACAO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
MA;ITAPECURU MIRIM;64951;9774;1931;0;364;27;517;65;1;158;22;5415;1138;34;0;37;34;0;0;0;0;4;27
MA;ITINGA DO MARANHAO;25269;5173;628;0;133;33;231;24;0;6;5;3022;950;9;0;37;84;1;0;0;0;4;6
MA;JATOBA;9360;517;52;0;2;0;62;3;0;0;2;373;18;4;0;1;0;0;0;0;0;0;0
MA;JENIPAPO DOS VIEIRAS;15899;1077;45;0;42;0;75;2;0;0;2;867;41;3;0;0;0;0;0;0;0;0;0
MA;JOAO LISBOA;23450;4024;768;0;111;4;230;22;0;107;8;2337;401;3;0;17;10;0;0;0;0;0;6
MA;JOSELANDIA;15755;2222;140;0;56;0;78;11;0;1;9;1677;238;8;0;0;2;0;0;0;0;0;2
MA;JUNCO DO MARANHAO;3653;411;108;0;8;0;18;2;0;1;14;244;14;1;0;0;1;0;0;0;0;0;0
MA;LAGO DA PEDRA;48002;11252;916;0;268;13;386;33;0;5;46;8253;1283;11;0;14;12;0;0;0;0;2;10
MA;LAGO DO JUNCO;9873;1170;115;0;18;0;35;4;0;0;2;893;95;7;0;0;0;0;0;0;0;0;1
MA;LAGO DOS RODRIGUES;8775;2145;153;0;41;0;60;9;0;3;10;1724;138;6;0;0;0;0;0;0;0;0;1
MA;LAGO VERDE;15742;1673;267;0;22;0;85;8;0;0;1;1147;130;8;0;2;0;0;0;0;0;2;1
MA;LAGOA DO MATO;10989;1162;36;0;18;0;62;2;0;0;0;991;44;7;0;0;0;0;1;0;0;0;1
MA;LAGOA GRANDE DO MARANHAO;12687;818;37;0;23;0;15;0;0;0;1;695;45;1;0;0;0;0;0;0;0;0;1
MA;LAJEADO NOVO;7211;676;107;0;13;0;49;4;0;0;5;444;49;2;0;3;0;0;0;0;0;0;0
MA;LIMA CAMPOS;11580;2366;258;0;75;2;79;13;0;7;29;1593;294;5;0;2;6;0;1;0;0;0;2
MA;LORETO;11714;1019;85;0;22;3;81;4;0;1;4;634;97;6;0;27;53;0;0;0;0;0;2
MA;LUIS DOMINGUES;6697;314;28;0;4;0;15;5;0;0;3;222;34;2;0;1;0;0;0;0;0;0;0
MA;MAGALHAES DE ALMEIDA;18680;809;88;0;16;1;37;6;0;0;2;602;51;4;0;0;1;0;0;0;0;0;1
MA;MARACACUME;20268;2469;393;0;63;2;135;10;0;1;43;1579;225;3;0;6;4;0;0;0;0;0;5
MA;MARAJA DO SENA;7721;367;5;0;8;0;5;0;0;0;0;341;7;1;0;0;0;0;0;0;0;0;0
MA;MARANHAOZINHO;15011;788;168;0;31;0;45;3;0;0;4;483;45;2;0;6;0;0;0;0;0;0;1
MA;MATA ROMA;15951;1803;296;0;39;0;115;17;0;2;7;1138;173;13;0;0;1;0;0;0;0;1;1
MA;MATINHA;22515;2110;228;0;43;0;113;14;0;2;8;1575;117;5;0;3;0;0;0;0;0;0;2
MA;MATOES;32545;1623;146;0;34;0;80;7;0;1;4;1241;87;21;0;2;0;0;0;0;0;0;0
MA;MATOES DO NORTE;15322;454;122;0;18;0;31;2;0;1;5;236;33;5;0;0;0;0;0;0;0;0;1
MA;MILAGRES DO MARANHAO;8237;183;30;0;4;0;10;4;0;0;2;117;11;5;0;0;0;0;0;0;0;0;0
MA;MIRADOR;20576;1372;154;0;21;0;123;9;0;0;3;988;67;3;0;1;0;0;0;0;0;1;2
MA;MIRANDA DO NORTE;26419;2374;652;0;135;9;191;23;0;9;7;1089;235;10;0;6;8;0;0;0;0;0;0
MA;MIRINZAL;14504;1419;170;0;38;0;100;11;0;0;3;918;168;6;0;2;0;0;0;0;0;0;3
MA;MONCAO;32180;1451;214;0;21;0;81;6;0;0;6;1033;80;6;0;3;0;0;0;0;0;0;1
MA;MONTES ALTOS;9183;1283;185;0;30;0;114;8;0;1;0;853;89;1;0;2;0;0;0;0;0;0;0
MA;MORROS;18544;1445;192;0;13;0;110;7;0;0;4;1068;42;4;0;3;0;0;0;0;0;2;0
MA;NINA RODRIGUES;13465;765;92;0;5;0;29;4;0;1;2;567;59;4;0;2;0;0;0;0;0;0;0
MA;NOVA COLINAS;5120;538;45;0;12;1;39;0;0;0;2;376;50;8;0;0;5;0;0;0;0;0;0
MA;NOVA IORQUE;4599;305;59;0;7;1;29;2;0;0;1;178;23;1;0;3;1;0;0;0;0;0;0
MA;NOVA OLINDA DO MARANHAO;19963;1642;285;0;50;5;94;4;0;0;16;1014;158;7;0;3;4;0;0;0;0;0;2
MA;OLHO D'AGUA DAS CUNHAS;18934;3799;528;0;73;0;194;16;0;2;16;2333;586;11;0;37;0;0;0;0;0;0;3
MA;OLINDA NOVA DO MARANHAO;13911;939;130;0;26;2;77;2;0;0;2;664;24;10;0;0;2;0;0;0;0;0;0
MA;PACO DO LUMIAR;113378;17707;8363;0;418;22;1473;263;1;87;117;6054;629;130;0;56;29;2;0;0;2;11;50
MA;PALMEIRANDIA;19133;1425;134;0;19;0;59;8;0;0;2;1094;98;11;0;0;0;0;0;0;0;0;0
MA;PARAIBANO;20636;3186;275;0;59;2;170;6;0;0;12;2397;254;4;0;2;2;0;0;0;0;0;3
MA;PARNARAMA;33883;1445;148;0;43;0;91;5;0;2;3;989;157;5;0;0;0;0;0;0;0;1;1
MA;PASSAGEM FRANCA;18216;2132;109;0;36;1;121;7;0;0;4;1726;120;6;0;0;1;0;0;0;0;0;1
MA;PASTOS BONS;18687;2666;319;0;95;7;166;9;0;1;8;1663;365;4;0;10;12;0;0;0;0;2;5
MA;PAULINO NEVES;15234;271;26;0;6;0;89;7;0;0;1;121;12;8;0;0;0;0;0;0;0;0;1
MA;PAULO RAMOS;20514;3249;335;0;68;0;94;2;0;0;9;2457;276;3;0;2;0;0;0;0;0;0;3
MA;PEDREIRAS;39337;14422;2161;0;375;69;573;104;0;59;47;8575;2272;40;0;40;80;0;0;0;1;1;25
MA;PEDRO DO ROSARIO;23874;1123;81;0;20;1;43;3;0;0;1;930;38;6;0;0;0;0;0;0;0;0;0
MA;PENALVA;36520;1958;205;0;30;0;103;10;0;1;4;1495;107;2;0;1;0;0;0;0;0;0;0
MA;PERI MIRIM;13956;1250;127;0;20;1;60;5;0;0;6;928;88;8;0;3;2;0;1;0;0;0;1
MA;PERITORO;22123;2526;417;0;48;9;98;31;0;9;62;1649;180;13;0;3;6;0;0;0;0;0;1
MA;PINDARE-MIRIM;31866;3906;907;0;95;6;140;17;0;8;15;2386;285;15;0;14;9;0;0;0;0;7;2
MA;PINHEIRO;80365;16510;2466;0;440;34;885;89;0;9;26;9963;2432;73;0;27;33;0;0;0;0;4;29
MA;PIO XII;21512;3796;632;0;100;3;226;12;0;3;6;2372;414;6;0;8;5;0;0;0;0;3;6
MA;PIRAPEMAS;17917;979;133;0;18;0;36;5;0;0;7;741;35;2;0;1;0;0;0;0;0;1;0
MA;POCAO DE PEDRAS;18633;3624;195;0;45;2;107;13;0;0;16;2960;270;4;0;2;3;0;0;0;0;2;5
MA;PORTO FRANCO;22651;3810;805;0;71;11;254;37;0;2;24;2002;543;8;0;30;15;0;0;0;0;1;7
MA;PORTO RICO DO MARANHAO;5943;359;30;0;2;0;29;1;0;0;1;277;15;3;0;0;0;0;0;0;0;0;1
MA;PRESIDENTE DUTRA;46039;13447;2103;0;426;38;984;102;0;49;23;7482;2059;27;0;37;48;0;0;0;0;2;67
MA;PRESIDENTE JUSCELINO;12103;682;136;0;4;0;49;5;0;0;2;461;19;3;0;0;3;0;0;0;0;0;0
MA;PRESIDENTE MEDICI;6674;531;118;0;13;0;34;2;0;0;6;330;25;3;0;0;0;0;0;0;0;0;0
MA;PRESIDENTE SARNEY;17988;906;42;0;9;0;40;2;0;0;7;698;106;2;0;0;0;0;0;0;0;0;0
MA;PRESIDENTE VARGAS;11105;973;161;0;18;0;47;6;0;3;7;667;59;3;0;0;0;0;0;0;0;0;2
MA;PRIMEIRA CRUZ;14588;82;22;0;1;0;24;2;0;0;1;27;4;1;0;0;0;0;0;0;0;0;0
MA;RAPOSA;28543;3277;845;0;97;4;364;40;2;18;6;1642;172;59;0;3;5;0;0;0;0;0;20
MA;RIACHAO;20011;2717;268;0;60;4;154;14;0;1;8;1816;364;16;0;5;3;0;0;0;0;0;4
MA;RIBAMAR FIQUENE;7514;991;201;0;17;4;63;11;0;1;3;598;77;3;0;6;4;0;0;0;0;0;3
MA;ROSARIO;40983;5199;1293;0;210;13;343;41;0;10;30;2503;664;50;0;15;13;0;0;0;0;2;12
MA;SAMBAIBA;5538;421;55;0;22;0;33;2;0;0;3;256;47;2;0;1;0;0;0;0;0;0;0
MA;SANTA FILOMENA DO MARANHAO;7426;751;57;0;5;1;114;6;0;0;7;491;63;4;0;1;1;0;1;0;0;0;0
MA;SANTA HELENA;41081;3566;598;0;104;0;243;17;0;2;8;2077;501;8;0;1;0;0;0;0;0;2;5
MA;SANTA INES;82106;23394;6237;0;767;44;1547;152;0;56;167;11453;2574;98;0;173;59;0;0;0;1;5;61
MA;SANTA LUZIA;75444;8639;1350;0;263;1;460;32;0;1;88;5352;1057;14;0;14;0;0;0;0;0;1;6
MA;SANTA LUZIA DO PARUA;23256;3685;651;0;129;10;196;19;0;2;13;2330;295;9;0;7;17;0;0;0;0;0;7
MA;SANTA QUITERIA DO MARANHAO;24706;1776;239;0;31;0;177;15;0;0;3;1131;160;14;0;2;0;0;0;0;0;0;4
MA;SANTA RITA;34710;5361;890;0;148;6;286;26;0;0;8;3427;518;8;0;15;9;0;0;0;0;0;20
MA;SANTANA DO MARANHAO;12521;405;35;0;9;0;60;3;0;1;1;261;28;5;0;2;0;0;0;0;0;0;0
MA;SANTO AMARO DO MARANHAO;14828;121;7;0;1;0;58;1;0;0;4;48;0;2;0;0;0;0;0;0;0;0;0
MA;SANTO ANTONIO DOS LOPES;14289;2639;225;0;97;4;190;14;0;3;7;1787;285;8;0;8;4;0;0;0;0;0;7
MA;SAO BENEDITO DO RIO PRETO;18118;1120;174;0;13;0;114;15;0;0;8;667;126;3;0;0;0;0;0;0;0;0;0
MA;SAO BENTO;42867;4876;528;0;136;9;209;25;0;1;34;3536;361;18;0;2;9;0;0;0;0;0;8
MA;SAO BERNARDO;27369;2784;294;0;88;4;171;11;0;0;6;1963;217;16;0;3;5;0;0;0;0;1;5
MA;SAO DOMINGOS DO AZEITAO;7147;592;68;0;36;9;68;4;0;0;0;335;36;1;0;5;27;0;0;0;0;0;3
MA;SAO DOMINGOS DO MARANHAO;33725;6047;729;0;172;18;699;41;0;4;2;3835;504;10;0;8;18;0;0;0;0;0;7
MA;SAO FELIX DE BALSAS;4593;181;24;0;4;4;28;0;0;0;0;100;13;1;0;0;7;0;0;0;0;0;0
MA;SAO FRANCISCO DO BREJAO;11027;1210;194;0;49;0;89;8;0;3;1;765;90;2;0;6;0;0;0;0;0;0;3
MA;SAO FRANCISCO DO MARANHAO;11955;191;27;0;7;0;23;0;0;0;0;125;5;2;0;0;0;0;0;0;0;0;2
MA;SAO JOAO BATISTA;20152;1791;190;0;33;0;64;8;0;0;5;1423;57;10;0;0;0;0;0;0;0;0;1
MA;SAO JOAO DO CARU;15599;746;36;0;31;0;35;1;0;0;1;630;11;1;0;0;0;0;0;0;0;0;0
MA;SAO JOAO DO PARAISO;10917;1087;121;0;13;0;78;4;0;0;4;729;128;2;0;6;0;0;0;0;0;0;2
MA;SAO JOAO DO SOTER;17809;897;119;0;21;1;30;5;0;0;1;670;46;4;0;0;0;0;0;0;0;0;0
MA;SAO JOAO DOS PATOS;25199;7373;846;0;179;4;420;29;0;1;5;5246;608;5;0;13;8;0;0;0;0;0;9
MA;SAO JOSE DE RIBAMAR;170423;23285;9445;0;709;37;2119;385;1;153;146;9146;685;183;0;90;58;0;1;0;0;3;124
MA;SAO JOSE DOS BASILIOS;7507;885;53;0;13;0;76;5;0;0;2;687;46;2;0;1;0;0;0;0;0;0;0
MA;SAO LUIS;1053922;327808;177176;0;9005;961;30345;10834;76;1099;1346;78601;6679;3765;0;2256;1255;15;24;0;38;89;4244
MA;SAO LUIS GONZAGA DO MARANHAO;19510;2290;303;0;31;0;94;15;0;1;7;1705;123;7;0;0;0;0;0;0;0;0;4
MA;SAO MATEUS DO MARANHAO;40095;6633;874;0;120;15;267;45;1;24;40;3982;1200;18;0;22;16;0;0;0;0;1;8
MA;SAO PEDRO DA AGUA BRANCA;12287;1379;160;0;16;4;53;8;0;8;6;885;223;3;0;12;1;0;0;0;0;0;0
MA;SAO PEDRO DOS CRENTES;4520;453;20;0;22;0;44;3;0;0;1;316;43;4;0;0;0;0;0;0;0;0;0
MA;SAO RAIMUNDO DAS MANGABEIRAS;18093;2953;383;0;135;12;204;23;0;3;8;1567;517;40;0;27;28;0;0;0;0;2;4
MA;SAO RAIMUNDO DO DOCA BEZERRA;5554;483;22;0;11;0;20;1;0;0;0;391;35;1;0;0;0;0;0;0;0;0;2
MA;SAO ROBERTO;6329;623;37;0;17;0;13;1;0;0;4;537;13;1;0;0;0;0;0;0;0;0;0
MA;SAO VICENTE FERRER;21445;1561;159;0;28;0;69;3;0;0;2;1204;88;5;0;0;1;0;0;0;0;0;2
MA;SATUBINHA;12959;508;67;0;17;0;46;0;0;1;4;346;26;1;0;0;0;0;0;0;0;0;0
MA;SENADOR ALEXANDRE COSTA;10657;1026;88;0;25;0;58;4;0;0;6;769;72;4;0;0;0;0;0;0;0;0;0
MA;SENADOR LA ROCQUE;14315;3573;343;0;58;1;224;16;0;7;0;2715;194;3;0;7;0;0;0;0;0;0;5
MA;SERRANO DO MARANHAO;10693;159;27;0;2;0;14;2;0;0;0;104;8;2;0;0;0;0;0;0;0;0;0
MA;SITIO NOVO;17449;2204;153;0;53;4;198;11;0;0;5;1534;222;6;0;9;8;0;0;0;0;1;0
MA;SUCUPIRA DO NORTE;10454;904;64;0;18;0;69;2;0;0;3;688;54;5;0;0;0;0;0;0;0;0;1
MA;SUCUPIRA DO RIACHAO;5498;580;38;0;8;0;39;4;0;0;5;475;9;2;0;0;0;0;0;0;0;0;0
MA;TASSO FRAGOSO;8130;1069;120;0;69;4;96;3;0;0;3;604;152;6;0;1;10;0;0;0;0;1;0
MA;TIMBIRAS;28368;2187;239;0;36;1;59;12;0;0;5;1530;299;3;0;0;0;0;0;0;0;1;2
MA;TIMON;161721;34587;7092;0;604;43;1454;268;1;844;48;21035;2976;87;0;48;33;0;0;0;0;26;28
MA;TRIZIDELA DO VALE;19559;5581;554;0;130;24;187;17;0;17;19;3719;859;6;0;8;33;0;0;0;0;1;7
MA;TUFILANDIA;5681;471;89;0;9;0;26;2;0;0;7;322;15;1;0;0;0;0;0;0;0;0;0
MA;TUNTUM;40273;4775;563;0;117;7;456;36;0;1;6;2919;638;16;0;7;6;0;0;0;0;1;2
MA;TURIACU;34554;2128;163;0;36;0;164;6;0;0;3;1635;110;3;0;4;0;0;0;0;0;0;4
MA;TURILANDIA;24190;1085;167;0;12;0;62;1;0;0;4;730;107;2;0;0;0;0;0;0;0;0;0
MA;TUTOIA;55705;2938;265;0;70;2;312;24;0;0;8;1708;529;8;0;3;1;0;0;0;0;0;8
MA;URBANO SANTOS;31335;2261;269;0;55;1;186;15;0;0;7;1561;144;13;0;5;0;0;0;0;0;1;4
MA;VARGEM GRANDE;52937;5040;646;0;112;3;190;23;0;16;7;3584;431;11;0;5;7;0;0;0;0;0;5
MA;VIANA;50687;7054;944;0;199;6;395;27;0;12;8;4881;540;5;0;12;7;0;0;0;0;2;16
MA;VILA NOVA DOS MARTIRIOS;12352;1186;203;0;36;1;42;7;0;4;4;751;124;2;0;12;0;0;0;0;0;0;0
MA;VITORIA DO MEARIM;31793;3114;802;0;92;1;225;23;0;1;13;1657;277;8;0;9;1;0;0;0;0;0;5
MA;VITORINO FREIRE;30959;5961;819;0;127;2;285;23;0;6;12;3947;720;8;0;5;3;0;0;0;0;1;3
MA;ZE DOCA;49848;9397;1212;0;224;7;396;27;0;4;24;6760;689;26;0;13;5;0;0;0;0;2;8
MG;ABADIA DOS DOURADOS;6967;2924;1625;0;119;19;308;48;0;5;33;612;79;13;0;37;21;0;0;0;0;0;5
MG;ABAETE;23451;10128;5643;0;458;36;985;195;1;34;29;1741;617;162;0;159;40;10;0;0;0;4;14
MG;ABRE CAMPO;13703;4757;2243;0;204;58;475;77;0;1;18;1535;12;48;0;30;45;0;0;0;0;0;11
MG;ACAIACA;4045;1364;679;0;29;0;90;24;0;0;9;498;12;8;0;15;0;0;0;0;0;0;0
MG;ACUCENA;10297;2588;856;0;40;3;174;28;0;1;14;1407;15;33;0;14;1;0;0;0;0;1;1
MG;AGUA BOA;15034;2646;821;0;66;0;197;30;0;1;8;1445;18;29;0;19;0;0;0;0;0;9;3
MG;AGUA COMPRIDA;2070;687;378;0;34;2;62;15;0;5;10;144;6;8;0;21;1;0;0;0;0;1;0
MG;AGUANIL;4293;1256;799;0;56;5;94;25;0;0;10;225;10;13;0;16;3;0;0;0;0;0;0
MG;AGUAS FORMOSAS;19186;3690;1357;0;101;9;391;52;0;10;22;1566;91;34;0;25;10;6;0;0;0;3;13
MG;AGUAS VERMELHAS;13306;1683;532;0;85;2;192;27;0;0;17;773;25;21;0;4;4;0;0;0;0;0;1
MG;AIMORES;25675;7794;3061;0;196;13;391;75;0;18;40;3177;701;32;0;52;16;2;0;0;0;7;13
MG;AIURUOCA;6274;2314;1182;0;108;6;188;83;0;1;22;635;22;17;0;22;8;0;0;0;0;1;19
MG;ALAGOA;2768;718;345;0;23;1;52;28;0;1;4;235;6;15;0;3;4;0;0;0;0;0;1
MG;ALBERTINA;3018;1184;660;0;41;0;188;20;0;0;16;242;5;5;0;3;0;0;0;0;0;0;4
MG;ALEM PARAIBA;35559;21814;12234;0;1294;414;1541;521;0;33;94;4310;528;71;0;248;454;5;5;0;0;8;54
MG;ALFENAS;77618;38500;22524;0;1266;86;3368;880;1;102;122;7953;946;329;0;640;123;3;10;0;0;7;140
MG;ALFREDO VASCONCELOS;6490;2273;1027;0;137;25;176;95;0;0;10;702;18;19;0;23;39;0;0;0;1;0;1
MG;ALMENARA;40749;9972;3598;0;270;5;906;185;0;17;71;4140;548;108;0;77;8;1;2;0;0;22;14
MG;ALPERCATA;7437;1402;649;0;72;4;73;54;0;1;5;485;28;8;0;18;4;0;0;0;0;0;1
MG;ALPINOPOLIS;19391;9107;5671;0;444;27;756;139;0;2;45;1776;48;53;0;70;54;0;1;0;0;2;19
MG;ALTEROSA;14306;6798;3499;0;235;4;532;126;0;2;33;2161;92;54;0;47;5;0;0;0;1;2;5
MG;ALTO CAPARAO;5605;2212;1093;0;63;0;201;39;0;0;12;748;20;11;0;22;0;0;0;0;0;1;2
MG;ALTO JEQUITIBA;8535;3792;1856;0;101;4;414;36;0;0;9;1286;31;13;0;27;2;0;1;0;0;1;11
MG;ALTO RIO DOCE;12120;3962;1456;0;105;2;216;84;0;2;32;1945;64;27;0;18;3;0;0;0;0;1;7
MG;ALVARENGA;4395;1400;455;0;34;1;58;14;0;0;4;814;4;15;0;0;0;1;0;0;0;0;0
MG;ALVINOPOLIS;15642;4798;2160;0;203;8;445;78;0;0;21;1793;32;22;0;21;3;1;1;0;0;4;6
MG;ALVORADA DE MINAS;3657;798;353;0;21;0;74;14;0;0;14;292;6;19;0;3;0;0;0;0;2;0;0
MG;AMPARO DO SERRA;5023;1397;578;0;36;0;73;13;0;0;6;643;10;29;0;5;0;0;0;0;0;2;2
MG;ANDRADAS;39416;21752;12089;0;1053;45;2308;712;0;13;82;4613;469;97;0;95;59;2;4;0;0;1;110
MG;ANDRELANDIA;12507;3471;2275;0;147;5;291;84;0;3;42;521;26;19;0;31;6;4;2;0;0;1;14
MG;ANGELANDIA;8371;1761;544;0;70;1;144;25;0;0;9;882;47;31;0;5;1;0;0;0;0;2;0
MG;ANTONIO CARLOS;11507;3309;1808;0;171;15;169;163;0;6;25;819;32;40;0;40;16;0;1;0;1;0;3
MG;ANTONIO DIAS;9738;2444;1178;0;109;15;119;48;0;0;14;888;8;48;0;13;0;0;0;0;0;1;3
MG;ANTONIO PRADO DE MINAS;1692;570;278;0;13;0;32;22;0;0;4;205;4;4;0;6;0;0;0;0;0;0;2
MG;ARACAI;2335;480;298;0;14;1;44;9;0;0;7;87;5;7;0;4;2;0;0;0;0;2;0
MG;ARACITABA;2113;466;275;0;11;2;29;16;0;0;2;122;1;3;0;4;0;0;0;0;0;0;1
MG;ARACUAI;37169;10015;2505;0;246;16;797;83;0;6;20;5676;433;93;0;89;24;1;1;0;0;11;14
MG;ARAGUARI;114970;66717;31982;0;2528;800;4643;1355;0;713;360;17162;4169;184;0;1583;1017;2;2;1;17;38;161
MG;ARANTINA;2888;812;488;0;36;0;51;17;0;1;2;192;15;4;0;5;0;1;0;0;0;0;0
MG;ARAPONGA;8454;2430;757;0;67;1;121;19;0;0;8;1435;5;8;0;2;0;0;0;0;0;5;2
MG;ARAPORA;6527;1759;548;0;198;85;162;54;0;15;13;373;63;56;0;87;103;0;0;0;0;0;2
MG;ARAPUA;2866;1129;570;0;40;11;102;7;0;2;3;342;14;12;0;10;15;0;0;0;0;0;1
MG;ARAUJOS;8517;3594;1856;0;146;13;334;55;0;3;14;911;103;6;0;117;19;3;0;0;0;2;12
MG;ARAXA;99986;55948;33562;0;1656;522;4968;1509;0;340;194;9424;1681;306;0;783;678;12;1;0;13;55;244
MG;ARCEBURGO;10146;3858;2311;0;116;6;341;75;0;11;22;756;108;51;0;32;20;1;2;0;0;1;5
MG;ARCOS;38630;23398;11948;0;1256;566;1771;534;0;30;108;5067;684;287;0;366;710;12;5;0;5;4;45
MG;AREADO;14503;5946;3869;0;223;6;575;139;0;14;22;840;56;82;0;89;20;0;1;0;1;0;9
MG;ARGIRITA;2924;685;399;0;23;3;56;18;0;1;6;151;6;7;0;12;2;1;0;0;0;0;0
MG;ARICANDUVA;5036;954;244;0;17;0;59;11;0;0;4;585;12;15;0;5;0;0;0;0;0;2;0
MG;ARINOS;18198;4654;1789;0;307;25;422;80;0;4;29;1549;209;102;0;101;21;2;4;0;0;1;9
MG;ASTOLFO DUTRA;13738;5171;2468;0;243;37;387;146;0;11;8;1586;146;32;0;57;38;1;0;0;0;3;8
MG;ATALEIA;14344;2259;836;0;93;0;173;42;0;3;23;1024;19;30;0;12;1;1;0;0;0;1;1
MG;AUGUSTO DE LIMA;5062;942;476;0;32;2;77;18;0;2;5;280;13;22;0;9;4;0;0;0;0;0;2
MG;BAEPENDI;19045;7702;3814;0;368;27;497;315;0;3;54;2315;152;31;0;65;36;2;0;0;0;0;23
MG;BALDIM;8093;2503;1281;0;187;2;260;63;0;6;14;601;48;18;0;18;2;0;0;0;0;0;3
MG;BAMBUI;23665;10754;6460;0;516;54;1267;192;0;16;45;1720;137;78;0;172;74;0;0;0;0;3;20
MG;BANDEIRA;5059;510;136;0;6;0;27;4;0;0;4;310;13;9;0;1;0;0;0;0;0;0;0
MG;BANDEIRA DO SUL;5603;2184;1367;0;126;4;203;66;0;3;30;349;14;7;0;6;4;0;0;0;0;1;4
MG;BARAO DE COCAIS;30501;11938;6758;0;522;22;855;245;0;10;73;2915;248;109;0;111;21;2;3;1;0;11;32
MG;BARAO DE MONTE ALTO;5770;1351;572;0;53;20;79;30;0;1;7;537;17;11;0;10;9;0;0;0;0;0;5
MG;BARBACENA;132980;55664;34186;0;1762;238;3687;2206;1;108;316;11115;502;235;0;840;212;1;9;0;4;23;219
MG;BARRA LONGA;5991;1648;655;0;46;3;125;19;0;0;8;764;4;12;0;4;4;0;0;0;0;2;2
MG;BARROSO;20484;8009;4370;0;409;207;476;254;0;43;31;1575;251;35;0;119;204;2;0;0;1;2;30
MG;BELA VISTA DE MINAS;10342;3218;2190;0;153;39;184;57;0;1;16;485;25;9;0;16;38;0;0;0;0;3;2
MG;BELMIRO BRAGA;3499;835;470;0;67;8;74;25;0;0;13;137;8;5;0;16;10;0;0;0;0;0;2
MG;BELO HORIZONTE;2479165;1596081;1101919;0;35642;3780;121558;68304;10;539;5939;197150;14746;8903;1;17333;4433;21;148;14;282;382;14977
MG;BELO ORIENTE;25026;6804;3714;0;238;30;386;134;0;8;23;1868;67;97;0;115;111;1;1;0;0;3;8
MG;BELO VALE;7789;3046;1467;0;181;25;238;64;0;0;22;935;25;38;0;20;26;0;0;0;0;0;5
MG;BERILO;12508;2692;646;0;69;0;178;24;0;0;5;1707;25;27;0;8;0;1;0;0;0;2;0
MG;BERIZAL;4597;1055;259;0;19;0;82;16;0;1;5;623;35;9;0;3;0;0;0;0;0;1;2
MG;BERTOPOLIS;4648;439;163;0;14;0;42;11;0;0;3;194;6;3;0;2;1;0;0;0;0;0;0
MG;BETIM;406474;160238;98759;0;5520;3745;10991;3947;0;312;592;25835;1646;1363;0;2276;4656;6;5;13;69;67;436
MG;BIAS FORTES;3765;819;427;0;24;0;32;30;0;1;6;288;1;5;0;4;0;0;0;0;0;0;1
MG;BICAS;14268;6189;3854;0;220;58;546;171;0;11;30;961;103;35;0;120;55;0;1;0;0;4;20
MG;BIQUINHAS;2664;1087;593;0;51;1;118;11;0;1;9;241;27;3;0;30;1;0;0;0;0;1;0
MG;BOA ESPERANCA;40018;16883;10012;0;701;66;1417;330;0;40;97;3381;232;193;0;261;107;13;2;0;0;1;30
MG;BOCAINA DE MINAS;5163;1791;876;0;69;3;140;49;0;0;15;564;47;9;0;6;1;0;0;0;0;0;12
MG;BOCAIUVA;48974;14154;6110;0;479;70;1142;198;0;10;56;5304;376;156;0;147;75;4;2;0;1;10;14
MG;BOM DESPACHO;48350;23916;13550;0;1014;251;2312;472;0;4;86;4399;404;427;0;569;331;9;5;0;2;26;55
MG;BOM JARDIM DE MINAS;6663;2587;1510;0;117;1;158;74;0;1;13;612;48;16;0;25;2;0;0;0;0;1;9
MG;BOM JESUS DA PENHA;4091;2265;980;0;114;12;236;41;0;0;18;803;7;17;0;15;16;0;0;0;0;0;6
MG;BOM JESUS DO AMPARO;5817;1781;1041;0;86;9;182;51;0;0;9;363;5;10;0;12;10;0;0;0;0;2;1
MG;BOM JESUS DO GALHO;15633;3771;1397;0;104;0;200;46;0;2;8;1938;35;23;0;17;0;0;0;0;0;0;1
MG;BOM REPOUSO;10759;4573;2167;0;194;2;566;87;0;0;14;1451;57;14;0;17;2;0;0;0;0;0;2
MG;BOM SUCESSO;17805;5523;3401;0;226;33;471;155;0;1;29;1035;22;52;0;63;23;2;1;0;1;2;6
MG;BONFIM;7012;3106;1267;0;140;0;225;40;0;2;21;1292;66;21;0;26;0;0;0;0;0;1;5
MG;BONFINOPOLIS DE MINAS;5904;1802;855;0;82;3;171;31;0;2;3;574;16;31;0;29;3;2;0;0;0;0;0
MG;BONITO DE MINAS;10395;764;119;0;24;0;98;23;0;0;4;459;5;27;0;4;0;0;0;0;0;0;1
MG;BORDA DA MATA;18271;7746;4592;0;286;7;566;199;0;2;38;1786;103;92;0;43;7;1;1;0;0;1;22
MG;BOTELHOS;15326;6558;4154;0;235;6;644;166;0;14;68;1092;59;41;0;51;10;2;0;0;0;0;16
MG;BOTUMIRIM;6612;715;166;0;33;0;71;16;0;0;4;403;3;16;0;2;0;0;0;0;0;0;1
MG;BRAS PIRES;4664;1518;587;0;47;3;91;17;0;0;14;729;9;7;0;7;2;0;2;0;0;1;2
MG;BRASILANDIA DE MINAS;15310;4700;1997;0;211;21;418;59;0;6;24;1546;169;95;0;102;31;13;1;0;0;4;3
