UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
MA;ITAPECURU MIRIM;10446;2023;0;371;28;553;73;1;183;25;5786;1261;35;0;40;38;0;0;0;0;4;25
MA;ITINGA DO MARANHAO;5501;659;0;132;44;243;26;0;7;5;3203;1024;9;0;40;98;1;0;0;0;4;6
MA;JATOBA;562;61;0;3;0;63;3;0;0;2;403;22;4;0;1;0;0;0;0;0;0;0
MA;JENIPAPO DOS VIEIRAS;1204;56;0;50;0;77;1;0;0;2;967;44;7;0;0;0;0;0;0;0;0;0
MA;JOAO LISBOA;4365;837;0;121;4;253;24;0;118;8;2510;451;3;0;19;11;0;0;0;0;0;6
MA;JOSELANDIA;2377;157;0;56;1;81;11;0;1;9;1792;257;8;0;0;3;0;0;0;0;0;1
MA;JUNCO DO MARANHAO;448;110;0;12;0;18;2;0;1;15;273;15;1;0;0;1;0;0;0;0;0;0
MA;LAGO DA PEDRA;12269;973;0;281;17;420;32;0;5;49;9043;1381;11;0;20;24;0;0;0;0;2;11
MA;LAGO DO JUNCO;1262;130;0;20;0;43;4;0;0;2;956;98;8;0;0;0;0;0;0;0;0;1
MA;LAGO DOS RODRIGUES;2271;169;0;46;0;70;9;0;3;10;1810;146;7;0;0;0;0;0;0;0;0;1
MA;LAGO VERDE;1793;285;0;24;0;95;6;0;0;0;1226;143;8;0;3;0;0;0;0;0;2;1
MA;LAGOA DO MATO;1285;42;0;21;0;70;2;0;0;0;1093;44;10;0;0;0;0;1;0;0;0;2
MA;LAGOA GRANDE DO MARANHAO;893;41;0;26;0;22;0;0;0;1;757;45;1;0;0;0;0;0;0;0;0;0
MA;LAJEADO NOVO;732;116;0;14;0;55;4;0;0;5;477;54;2;0;5;0;0;0;0;0;0;0
MA;LIMA CAMPOS;2522;282;0;79;2;84;15;0;6;29;1685;321;7;0;3;6;0;1;0;0;0;2
MA;LORETO;1092;93;0;21;3;84;4;0;0;3;693;101;8;0;27;53;0;0;0;0;0;2
MA;LUIS DOMINGUES;357;33;0;4;0;15;5;0;0;3;258;36;2;0;1;0;0;0;0;0;0;0
MA;MAGALHAES DE ALMEIDA;868;98;0;20;1;36;6;0;0;2;642;54;7;0;0;1;0;0;0;0;0;1
MA;MARACACUME;2670;404;0;69;2;152;11;0;1;44;1705;262;3;0;6;4;0;0;0;0;0;7
MA;MARAJA DO SENA;431;4;0;10;0;7;0;0;0;0;402;7;1;0;0;0;0;0;0;0;0;0
MA;MARANHAOZINHO;868;181;0;36;0;51;3;0;0;3;533;50;3;0;7;0;0;0;0;0;0;1
MA;MATA ROMA;1886;309;0;41;0;120;19;0;2;8;1181;189;14;0;0;1;0;0;0;0;1;1
MA;MATINHA;2316;257;0;47;0;135;16;0;2;9;1685;155;5;0;2;1;0;0;0;0;0;2
MA;MATOES;1779;170;0;37;0;88;7;0;1;4;1356;93;21;0;2;0;0;0;0;0;0;0
MA;MATOES DO NORTE;494;123;0;20;0;32;2;0;1;5;269;35;5;0;1;0;0;0;0;0;0;1
MA;MILAGRES DO MARANHAO;214;33;0;6;0;11;4;0;0;2;141;11;5;0;0;0;0;0;0;0;0;1
MA;MIRADOR;1495;182;0;22;0;131;10;0;0;3;1061;75;3;0;2;0;0;0;0;0;1;5
MA;MIRANDA DO NORTE;2561;704;0;144;10;200;23;0;9;7;1185;251;10;0;8;10;0;0;0;0;0;0
MA;MIRINZAL;1518;182;0;42;0;112;12;0;0;3;969;189;6;0;2;0;0;0;0;0;0;1
MA;MONCAO;1638;245;0;24;2;87;6;0;1;6;1162;90;8;0;3;2;0;0;0;0;0;2
MA;MONTES ALTOS;1379;201;0;34;0;121;8;0;1;0;909;102;1;0;2;0;0;0;0;0;0;0
MA;MORROS;1517;203;0;16;0;122;7;0;0;4;1110;46;4;0;3;0;0;0;0;0;2;0
MA;NINA RODRIGUES;803;96;0;7;0;31;4;0;1;2;596;60;4;0;2;0;0;0;0;0;0;0
MA;NOVA COLINAS;598;53;0;15;1;46;0;0;0;2;408;57;10;0;0;5;0;0;0;0;0;1
MA;NOVA IORQUE;333;62;0;9;1;36;2;0;0;1;189;26;2;0;3;1;0;0;0;0;0;1
MA;NOVA OLINDA DO MARANHAO;1812;316;0;48;6;103;5;0;0;16;1114;188;7;0;4;4;0;0;0;0;0;1
MA;OLHO D'AGUA DAS CUNHAS;4128;564;0;77;0;225;16;0;2;17;2529;641;12;0;42;0;0;0;0;0;0;3
MA;OLINDA NOVA DO MARANHAO;1036;150;0;31;2;92;4;0;0;2;715;27;10;0;0;2;0;0;0;0;0;1
MA;PACO DO LUMIAR;18714;8748;0;421;16;1562;282;1;93;122;6460;704;135;0;65;32;2;0;0;2;11;58
MA;PALMEIRANDIA;1548;153;0;22;0;59;10;0;0;2;1184;106;11;0;0;1;0;0;0;0;0;0
MA;PARAIBANO;3495;296;0;64;2;191;6;0;0;12;2621;288;5;0;4;3;0;0;0;0;0;3
MA;PARNARAMA;1588;159;0;47;0;97;6;0;2;3;1101;165;5;0;0;0;0;0;0;0;1;2
MA;PASSAGEM FRANCA;2288;121;0;36;1;143;8;0;0;4;1839;125;6;0;1;1;0;0;0;0;0;3
MA;PASTOS BONS;2885;363;0;108;8;182;11;0;1;8;1779;390;4;0;10;12;0;0;0;0;2;7
MA;PAULINO NEVES;306;31;0;9;0;99;8;0;0;1;137;12;8;0;0;0;0;0;0;0;0;1
MA;PAULO RAMOS;3616;353;0;74;1;108;3;0;0;10;2753;302;5;0;3;1;0;0;0;0;0;3
MA;PEDREIRAS;15088;2255;0;372;71;590;110;0;66;52;8988;2381;39;0;45;85;0;0;0;1;1;32
MA;PEDRO DO ROSARIO;1299;90;0;18;0;45;3;0;0;1;1086;50;6;0;0;0;0;0;0;0;0;0
MA;PENALVA;2132;226;0;32;0;106;10;0;1;3;1618;130;4;0;2;0;0;0;0;0;0;0
MA;PERI MIRIM;1314;138;0;19;1;60;6;0;0;7;974;93;8;0;4;2;0;1;0;0;0;1
MA;PERITORO;2702;450;0;50;9;112;33;0;9;60;1764;193;11;0;4;6;0;0;0;0;0;1
MA;PINDARE MIRIM;4229;962;0;92;6;159;20;0;8;16;2584;329;16;0;16;10;0;0;0;0;8;3
MA;PINHEIRO;17599;2617;0;443;34;932;103;0;11;29;10583;2672;75;0;28;36;0;0;0;0;4;32
MA;PIO XII;4122;669;0;105;3;249;14;0;3;7;2580;461;7;0;9;6;0;0;0;0;3;6
MA;PIRAPEMAS;1044;140;0;21;0;43;5;0;1;9;786;35;2;0;1;0;0;0;0;0;1;0
MA;POCAO DE PEDRAS;3801;208;0;45;2;113;15;0;0;16;3099;285;4;0;2;3;0;0;0;0;2;7
MA;PORTO FRANCO;4145;889;0;82;15;278;41;0;2;24;2148;589;9;0;33;25;0;0;0;0;1;9
MA;PORTO RICO DO MARANHAO;393;38;0;2;0;32;1;0;0;1;297;18;3;0;0;0;0;0;0;0;0;1
MA;PRESIDENTE DUTRA;14456;2283;0;446;41;1027;106;0;68;24;8051;2210;28;0;42;58;0;0;0;0;2;70
MA;PRESIDENTE JUSCELINO;729;144;0;6;0;56;5;0;0;2;487;24;3;0;0;2;0;0;0;0;0;0
MA;PRESIDENTE MEDICI;582;128;0;14;0;37;2;0;0;6;363;29;3;0;0;0;0;0;0;0;0;0
MA;PRESIDENTE SARNEY;1033;51;0;11;0;43;2;0;0;7;788;129;2;0;0;0;0;0;0;0;0;0
MA;PRESIDENTE VARGAS;1042;173;0;18;0;51;7;0;4;6;713;65;3;0;0;0;0;0;0;0;0;2
MA;PRIMEIRA CRUZ;93;23;0;2;0;24;2;0;0;1;35;5;1;0;0;0;0;0;0;0;0;0
MA;RAPOSA;3518;905;0;101;5;377;42;2;20;6;1759;208;59;0;6;6;0;0;0;0;0;22
MA;RIACHAO;2926;302;0;68;4;162;13;0;1;8;1944;395;16;0;6;3;0;0;0;0;0;4
MA;RIBAMAR FIQUENE;1059;220;0;17;4;71;13;0;3;3;629;81;3;0;8;4;0;0;0;0;0;3
MA;ROSARIO;5551;1350;0;214;13;366;43;0;11;28;2685;748;51;0;16;13;0;0;0;0;2;11
MA;SAMBAIBA;457;55;0;24;0;41;2;0;0;3;278;51;2;0;1;0;0;0;0;0;0;0
MA;SANTA FILOMENA DO MARANHAO;797;64;0;7;1;118;8;0;0;7;519;66;4;0;1;1;0;1;0;0;0;0
MA;SANTA HELENA;3774;642;0;107;0;256;18;0;2;7;2170;556;8;0;1;0;0;0;0;0;2;5
MA;SANTA INES;24741;6530;0;801;50;1644;155;0;57;172;12092;2808;102;0;196;65;0;0;0;1;6;62
MA;SANTA LUZIA;9382;1399;0;269;2;490;33;0;1;95;5835;1213;14;0;17;5;0;1;0;0;1;7
MA;SANTA LUZIA DO PARUA;3969;697;0;137;11;219;22;0;2;13;2501;324;9;0;8;19;0;0;0;0;0;7
MA;SANTA QUITERIA DO MARANHAO;1984;258;0;35;0;192;20;0;0;3;1274;180;14;0;2;0;0;0;0;0;1;5
MA;SANTA RITA;5755;944;0;153;6;306;30;0;0;9;3666;579;15;0;19;9;0;0;0;0;0;19
MA;SANTANA DO MARANHAO;431;41;0;10;0;63;3;0;1;1;277;28;5;0;2;0;0;0;0;0;0;0
MA;SANTO AMARO DO MARANHAO;146;11;0;3;0;63;2;0;0;4;61;0;2;0;0;0;0;0;0;0;0;0
MA;SANTO ANTONIO DOS LOPES;2809;253;0;104;4;197;13;0;3;7;1893;306;9;0;8;4;0;0;0;1;0;7
MA;SAO BENEDITO DO RIO PRETO;1162;188;0;13;0;124;14;0;0;8;681;129;3;0;1;0;0;0;0;0;0;1
MA;SAO BENTO;5261;586;0;146;9;243;34;0;1;34;3763;406;19;0;2;11;0;0;0;0;0;7
MA;SAO BERNARDO;2954;325;0;84;4;184;13;0;0;7;2071;233;19;0;3;5;0;0;0;0;1;5
MA;SAO DOMINGOS DO AZEITAO;681;81;0;40;17;75;4;0;0;1;371;38;1;0;5;45;0;0;0;0;0;3
MA;SAO DOMINGOS DO MARANHAO;6561;818;0;178;20;775;49;0;4;2;4139;527;10;0;8;24;0;0;0;0;0;7
MA;SAO FELIX DE BALSAS;210;30;0;5;5;34;0;0;0;0;113;14;1;0;1;7;0;0;0;0;0;0
MA;SAO FRANCISCO DO BREJAO;1296;210;0;51;1;102;8;0;3;2;811;96;2;0;8;0;0;0;0;0;0;2
MA;SAO FRANCISCO DO MARANHAO;220;27;0;9;0;25;1;0;0;0;149;5;2;0;0;0;0;0;0;0;0;2
MA;SAO JOAO BATISTA;1927;209;0;33;0;68;8;0;0;5;1533;59;11;0;0;0;0;0;0;0;0;1
MA;SAO JOAO DO CARU;791;36;0;30;0;33;1;0;0;1;676;13;1;0;0;0;0;0;0;0;0;0
MA;SAO JOAO DO PARAISO;1198;136;0;15;0;92;6;0;0;4;787;145;4;0;6;0;0;0;0;0;0;3
MA;SAO JOAO DO SOTER;995;126;0;26;2;32;5;0;0;1;737;59;5;0;0;2;0;0;0;0;0;0
MA;SAO JOAO DOS PATOS;7886;924;0;185;4;450;32;0;1;5;5590;654;5;0;15;10;0;0;0;0;0;11
MA;SAO JOSE DE RIBAMAR;25152;10191;0;747;38;2264;430;1;166;149;9884;790;186;0;95;63;0;1;0;0;3;144
MA;SAO JOSE DOS BASILIOS;954;61;0;14;0;88;5;0;0;2;730;51;2;0;1;0;0;0;0;0;0;0
MA;SAO LUIS;339416;181654;0;9172;1021;31274;11436;76;1189;1377;82648;7300;3923;0;2351;1342;15;23;0;40;91;4484
MA;SAO LUIS GONZAGA DO MARANHAO;2419;328;0;31;0;102;18;0;1;8;1790;126;9;0;0;0;0;0;0;0;0;6
MA;SAO MATEUS DO MARANHAO;7111;944;0;122;14;290;49;1;24;41;4283;1279;18;0;23;15;0;0;0;0;1;7
MA;SAO PEDRO DA AGUA BRANCA;1499;179;0;17;4;59;8;0;10;6;959;241;3;0;12;1;0;0;0;0;0;0
MA;SAO PEDRO DOS CRENTES;504;25;0;26;0;53;3;0;0;1;341;51;4;0;0;0;0;0;0;0;0;0
MA;SAO RAIMUNDO DAS MANGABEIRAS;3203;424;0;140;14;221;24;0;3;8;1726;540;40;0;27;31;0;0;0;0;2;3
MA;SAO RAIMUNDO DO DOCA BEZERRA;509;24;0;11;0;19;1;0;0;0;409;42;1;0;0;0;0;0;0;0;0;2
MA;SAO ROBERTO;657;38;0;17;0;14;1;0;0;4;566;16;1;0;0;0;0;0;0;0;0;0
MA;SAO VICENTE FERRER;1682;176;0;29;0;76;4;0;0;2;1289;98;5;0;0;1;0;0;0;0;0;2
MA;SATUBINHA;567;88;0;15;0;48;0;0;1;5;382;26;2;0;0;0;0;0;0;0;0;0
MA;SENADOR ALEXANDRE COSTA;1118;108;0;26;0;62;6;0;0;7;827;77;4;0;1;0;0;0;0;0;0;0
MA;SENADOR LA ROCQUE;3825;379;0;60;1;240;16;0;8;0;2888;218;3;0;6;1;0;0;0;0;0;5
MA;SERRANO DO MARANHAO;183;30;0;3;0;13;2;0;0;0;122;10;3;0;0;0;0;0;0;0;0;0
MA;SITIO NOVO;2364;174;0;63;4;202;11;0;0;6;1640;239;6;0;10;8;0;0;0;0;1;0
MA;SUCUPIRA DO NORTE;980;77;0;19;0;71;3;0;0;3;746;55;5;0;0;0;0;0;0;0;0;1
MA;SUCUPIRA DO RIACHAO;618;46;0;8;0;44;4;0;0;6;496;11;2;0;1;0;0;0;0;0;0;0
MA;TASSO FRAGOSO;1152;122;0;76;2;105;3;0;0;3;656;166;6;0;2;10;0;0;0;0;1;0
MA;TIMBIRAS;2325;264;0;36;1;64;13;0;0;4;1616;321;3;0;0;0;0;0;0;0;1;2
MA;TIMON;36976;7462;0;642;46;1513;276;1;903;45;22538;3291;92;0;71;39;0;0;0;0;27;30
MA;TRIZIDELA DO VALE;5924;601;0;140;29;196;19;0;19;21;3925;915;6;0;10;36;0;0;0;0;1;6
MA;TUFILANDIA;506;101;0;10;0;23;1;0;0;6;347;17;1;0;0;0;0;0;0;0;0;0
MA;TUNTUM;5152;610;0;126;7;480;34;0;1;6;3158;695;16;0;7;6;0;0;0;0;1;5
MA;TURIACU;2229;181;0;38;0;174;6;0;0;3;1700;116;3;0;4;0;0;0;0;0;0;4
MA;TURILANDIA;1170;182;0;13;0;68;2;0;0;4;776;123;2;0;0;0;0;0;0;0;0;0
MA;TUTOIA;3217;296;0;81;2;329;23;0;0;13;1854;594;8;0;4;1;0;0;0;0;1;11
MA;URBANO SANTOS;2396;287;0;61;2;206;14;0;0;7;1643;152;12;0;6;1;0;0;0;0;1;4
MA;VARGEM GRANDE;5356;693;0;118;3;212;27;0;16;8;3784;468;11;0;5;6;0;0;0;0;0;5
MA;VIANA;7715;1005;0;201;6;419;29;0;12;9;5371;617;5;0;16;7;0;0;0;0;2;16
MA;VILA NOVA DOS MARTIRIOS;1292;219;0;35;1;44;6;0;4;4;828;136;2;0;13;0;0;0;0;0;0;0
MA;VITORIA DO MEARIM;3411;849;0;95;1;246;27;0;1;11;1843;313;10;0;9;1;0;0;0;0;0;5
MA;VITORINO FREIRE;6432;887;0;127;2;307;25;0;7;11;4273;772;8;0;6;3;0;0;0;0;1;3
MA;ZE DOCA;10069;1253;0;229;9;421;30;0;4;24;7278;762;27;0;13;7;0;0;0;0;2;10
MG;ABADIA DOS DOURADOS;3056;1688;0;143;17;340;49;0;6;31;625;77;13;0;39;22;0;0;0;0;0;6
MG;ABAETE;10632;5918;0;477;42;1039;202;1;38;35;1822;643;162;0;176;47;10;0;0;0;4;16
MG;ABRE CAMPO;4970;2348;0;212;65;507;82;0;1;17;1575;15;54;0;32;50;0;0;0;0;0;12
MG;ACAIACA;1480;734;0;31;0;104;26;0;0;10;533;16;10;0;16;0;0;0;0;0;0;0
MG;ACUCENA;2735;919;0;45;3;196;33;0;2;15;1449;18;37;0;15;1;0;0;0;0;1;1
MG;AGUA BOA;2775;861;0;68;0;219;36;0;1;8;1499;19;31;0;22;0;0;0;0;0;9;2
MG;AGUA COMPRIDA;723;395;0;37;4;72;15;0;5;10;140;7;9;0;24;4;0;0;0;0;1;0
MG;AGUANIL;1326;847;0;59;6;109;28;0;0;7;226;10;12;0;19;3;0;0;0;0;0;0
MG;AGUAS FORMOSAS;3987;1446;0;107;9;428;56;0;16;25;1700;95;42;0;31;10;6;0;0;0;3;13
MG;AGUAS VERMELHAS;1777;567;0;87;4;200;26;0;0;20;811;29;22;0;5;6;0;0;0;0;0;0
MG;AIMORES;8137;3194;0;197;13;416;81;0;18;38;3305;744;37;0;56;16;2;0;0;0;6;14
MG;AIURUOCA;2408;1223;0;113;7;202;82;0;1;23;665;22;13;0;25;9;0;0;0;0;1;22
MG;ALAGOA;768;369;0;25;1;57;32;0;1;4;243;9;19;0;4;3;0;0;0;0;0;1
MG;ALBERTINA;1244;694;0;45;0;198;22;0;0;17;250;5;7;0;3;0;0;0;0;0;0;3
MG;ALEM PARAIBA;22116;12367;0;1304;434;1592;532;0;37;94;4362;519;70;0;262;469;5;5;0;0;8;56
MG;ALFENAS;39626;23231;0;1304;94;3505;914;1;102;135;8078;954;324;0;678;129;3;10;0;0;9;155
MG;ALFREDO VASCONCELOS;2479;1117;0;149;26;199;99;0;0;13;760;20;22;0;26;43;0;0;0;1;0;4
MG;ALMENARA;10614;3798;0;275;6;993;193;0;21;77;4389;608;112;0;87;9;1;2;0;0;24;19
MG;ALPERCATA;1463;667;0;74;4;73;55;0;1;4;529;25;8;0;18;4;0;0;0;0;0;1
MG;ALPINOPOLIS;9356;5799;0;453;30;789;150;0;2;46;1818;56;59;0;78;52;0;1;0;0;3;20
MG;ALTEROSA;7082;3637;0;242;7;568;134;0;2;33;2229;104;60;0;50;7;0;0;0;1;2;6
MG;ALTO CAPARAO;2316;1142;0;71;1;205;41;0;0;14;780;19;14;0;25;1;0;0;0;0;1;2
MG;ALTO JEQUITIBA;3930;1920;0;106;4;440;35;0;0;11;1317;30;17;0;32;2;0;1;0;0;1;14
MG;ALTO RIO DOCE;4167;1539;0;115;4;237;93;0;1;34;2017;67;27;0;24;1;0;0;0;0;2;6
MG;ALVARENGA;1452;487;0;33;1;62;14;0;0;5;828;5;16;0;0;0;1;0;0;0;0;0
MG;ALVINOPOLIS;5002;2293;0;203;7;458;78;0;0;22;1845;33;22;0;23;4;1;1;0;0;5;7
MG;ALVORADA DE MINAS;875;389;0;24;0;76;18;0;0;16;319;8;20;0;3;0;0;0;0;2;0;0
MG;AMPARO DA SERRA;1483;602;0;37;0;78;16;0;0;8;690;10;32;0;5;0;0;0;0;0;2;3
MG;ANDRADAS;22523;12435;0;1088;47;2411;735;0;14;86;4795;497;107;0;105;61;2;4;0;0;1;135
MG;ANDRELANDIA;3664;2404;0;156;5;316;90;0;3;43;533;29;21;0;36;6;4;2;0;0;1;15
MG;ANGELANDIA;1865;590;0;75;1;159;25;0;0;9;915;49;32;0;7;1;0;0;0;0;2;0
MG;ANTONIO CARLOS;3516;1924;0;173;13;192;167;0;6;24;872;34;44;0;45;15;0;1;0;1;0;5
MG;ANTONIO DIAS;2555;1240;0;112;16;133;48;0;0;14;915;9;50;0;15;0;0;0;0;0;1;2
MG;ANTONIO PRADO DE MINAS;605;294;0;16;0;32;22;0;0;4;217;5;5;0;8;0;0;0;0;0;0;2
MG;ARACAI;502;310;0;16;1;46;10;0;1;8;89;4;8;0;6;1;0;0;0;0;2;0
MG;ARACITABA;485;279;0;13;2;32;15;0;0;2;134;1;3;0;4;0;0;0;0;0;0;0
MG;ARACUAI;10540;2625;0;249;18;875;90;0;7;21;5936;457;100;0;99;25;1;1;0;0;13;23
MG;ARAGUARI;69013;33099;0;2504;837;4907;1412;0;716;358;17582;4346;188;0;1729;1099;2;2;1;16;41;174
MG;ARANTINA;863;513;0;39;0;54;21;0;1;2;205;18;4;0;5;0;1;0;0;0;0;0
MG;ARAPONGA;2543;799;0;67;2;129;22;0;0;8;1487;7;11;0;3;1;0;0;0;0;5;2
MG;ARAPORA;1845;576;0;202;83;176;57;0;29;15;383;67;65;0;90;99;0;0;0;0;0;3
MG;ARAPUA;1169;579;0;41;12;116;8;0;2;3;354;15;12;0;11;15;0;0;0;0;0;1
MG;ARAUJOS;3716;1910;0;145;14;355;59;0;3;14;927;109;9;0;134;19;3;0;0;0;2;13
MG;ARAXA;58273;34799;0;1697;543;5292;1568;0;359;199;9824;1753;312;0;840;722;12;1;0;13;56;283
MG;ARCEBURGO;4062;2414;0;128;7;367;79;0;11;24;798;114;58;0;32;21;1;2;0;0;1;5
MG;ARCOS;24047;12272;0;1203;579;1880;553;0;32;109;5223;711;290;0;392;727;12;5;0;5;5;49
MG;AREADO;6150;3981;0;237;7;617;145;0;14;24;855;57;80;0;93;23;0;1;0;1;0;15
MG;ARGIRITA;698;403;0;24;3;61;19;0;1;6;151;6;7;0;13;2;1;0;0;0;0;1
MG;ARICANDUVA;1024;261;0;20;0;67;10;0;0;6;620;13;15;0;6;0;0;0;0;0;6;0
MG;ARINOS;4925;1889;0;316;23;448;82;0;4;32;1647;229;106;0;110;24;2;3;0;0;1;9
MG;ASTOLFO DUTRA;5299;2554;0;251;37;396;147;0;11;8;1611;145;30;0;62;36;1;0;0;0;3;7
MG;ATALEIA;2373;871;0;94;0;186;42;0;3;25;1081;23;32;0;12;1;1;0;0;0;1;1
MG;AUGUSTO DE LIMA;988;497;0;33;2;87;19;0;2;6;292;14;22;0;9;3;0;0;0;0;0;2
MG;BAEPENDI;8045;3963;0;380;29;553;322;0;3;63;2409;161;33;0;69;34;2;0;0;0;0;24
MG;BALDIM;2605;1357;0;188;2;274;65;0;6;13;604;48;20;0;19;2;0;0;0;0;2;5
MG;BAMBUI;11270;6747;0;528;54;1354;200;0;16;49;1810;142;80;0;183;78;0;0;0;0;2;27
MG;BANDEIRA;586;153;0;10;0;35;7;0;0;4;349;17;10;0;1;0;0;0;0;0;0;0
MG;BANDEIRA DO SUL;2261;1421;0;128;4;211;64;0;3;31;358;14;10;0;6;6;0;0;0;0;1;4
MG;BARAO DE COCAIS;12572;7124;0;524;23;911;254;0;10;76;3081;259;108;0;120;23;2;3;1;0;12;41
MG;BARAO D0 MONTE ALTO;1441;608;0;56;18;88;33;0;1;8;573;17;11;0;12;10;0;0;0;0;1;5
MG;BARBACENA;57238;35050;0;1788;248;3834;2252;1;113;324;11452;530;245;0;886;224;1;9;0;4;28;249
MG;BARRA LONGA;1703;691;0;44;3;132;18;0;0;8;778;4;12;0;5;4;0;0;0;0;2;2
MG;BARROSO;8422;4606;0;429;206;526;263;0;43;33;1652;254;37;0;127;213;2;0;0;1;1;29
MG;BELA VISTA DE MINAS;3441;2319;0;163;42;207;68;0;1;16;516;26;10;0;20;45;0;0;0;0;3;5
MG;BELMIRO BRAGA;874;493;0;66;7;79;27;0;0;13;146;8;6;0;16;11;0;0;0;0;0;2
MG;BELO HORIZONTE;1625601;1115517;0;36250;3961;125736;71674;10;560;6110;202148;15417;9129;1;17585;4356;21;160;14;276;378;16298
MG;BELO ORIENTE;7186;3973;0;249;32;402;141;0;9;24;1910;71;98;0;132;133;1;1;0;0;3;7
MG;BELO VALE;3210;1550;0;201;29;273;65;0;0;23;954;25;36;0;21;25;0;0;0;0;0;8
MG;BERILO;2827;681;0;74;0;188;26;0;0;6;1785;26;30;0;8;0;1;0;0;0;2;0
MG;BERIZAL;1119;282;0;26;0;90;15;0;1;6;648;35;8;0;4;0;0;0;0;0;2;2
MG;BERTOPOLIS;449;160;0;15;0;44;10;0;0;3;205;6;3;0;2;1;0;0;0;0;0;0
MG;BETIM;167557;102578;0;5729;4001;11848;4140;0;322;639;26833;1689;1452;0;2478;5185;6;5;13;76;67;496
MG;BIAS FORTES;867;447;0;27;0;38;32;0;1;5;304;1;6;0;4;0;0;0;0;0;0;2
MG;BICAS;6398;3972;0;225;57;569;183;0;11;34;983;105;44;0;130;54;0;1;0;0;4;26
MG;BIQUINHAS;1156;626;0;56;2;132;10;0;1;9;248;29;4;0;36;2;0;0;0;0;1;0
MG;BOA ESPERANCA;17560;10367;0;730;64;1509;355;0;51;105;3483;245;210;0;279;106;13;3;0;0;1;39
MG;BOCAINA DE MINAS;1951;942;0;74;3;173;50;0;0;16;607;50;11;0;10;2;0;0;0;0;0;13
MG;BOCAIUVA;15099;6556;0;497;72;1268;218;0;10;60;5551;425;164;0;162;79;4;2;0;1;11;19
MG;BOM DESPACHO;24895;14003;0;1046;260;2502;488;0;4;94;4553;441;442;0;617;343;8;6;0;2;27;59
MG;BOM JARDIM DE MINAS;2770;1628;0;124;1;168;78;0;1;15;651;50;17;0;25;2;0;0;0;0;1;9
MG;BOM JESUS DA PENHA;2341;1018;0;120;11;243;40;0;0;17;827;7;17;0;16;17;0;0;0;0;0;8
MG;BOM JESUS DO AMPARO;1908;1104;0;89;15;194;56;0;0;9;398;6;11;0;13;10;0;0;0;0;2;1
MG;BOM JESUS DO GALHO;3916;1466;0;103;0;210;52;0;2;6;1997;36;22;0;21;0;0;0;0;0;0;1
MG;BOM REPOUSO;4897;2298;0;210;2;638;95;0;0;18;1537;59;14;0;19;3;0;0;0;0;1;3
MG;BOM SUCESSO;5811;3612;0;222;31;489;161;0;1;32;1077;26;55;0;69;24;2;1;0;1;2;6
MG;BONFIM;3231;1336;0;147;1;245;43;0;2;20;1312;69;21;0;30;0;0;0;0;0;1;4
MG;BONFINOPOLIS DE MINAS;1889;899;0;82;4;189;30;0;1;3;594;21;31;0;30;3;2;0;0;0;0;0
MG;BONITO DE MINAS;870;151;0;29;0;118;27;0;0;4;501;5;28;0;6;0;0;0;0;0;0;1
MG;BORDA DA MATA;8037;4741;0;295;6;618;213;0;2;45;1844;108;89;0;44;7;1;1;0;0;1;22
MG;BOTELHOS;6827;4304;0;239;9;685;171;0;15;76;1139;59;49;0;50;11;2;0;0;0;0;18
MG;BOTUMIRIM;787;180;0;36;0;86;18;0;0;5;436;3;19;0;3;0;0;0;0;0;0;1
MG;BRAS PIRES;1598;621;0;50;4;100;15;0;0;10;762;11;8;0;7;3;0;2;0;0;1;4
MG;BRASILANDIA DE MINAS;4956;2130;0;212;21;451;58;0;7;25;1600;193;99;0;106;30;13;1;0;0;6;4
MG;BRASILIA DE MINAS;8537;3091;0;307;8;549;117;0;2;17;3742;485;79;0;119;8;0;4;0;0;1;8
MG;BRASOPOLIS;5842;3301;0;206;7;561;183;0;7;41;1403;34;36;0;31;8;1;0;0;0;2;21
MG;BRAUNAS;1162;439;0;18;1;83;24;0;0;9;550;5;21;0;11;0;0;0;0;0;1;0
MG;BRUMADINHO;16540;9316;0;934;181;1312;387;0;32;128;3222;245;291;0;157;171;1;1;0;45;4;113
MG;BUENO BRANDAO;6217;3455;0;214;3;625;112;0;1;49;1662;29;22;0;29;5;0;1;0;2;1;7
MG;BUENOPOLIS;2680;1273;0;107;1;271;43;0;2;13;842;61;28;0;32;2;0;0;0;0;2;3
MG;BUGRE;998;457;0;22;0;75;15;0;0;4;405;10;6;0;4;0;0;0;0;0;0;0
MG;BURITIS;6251;2740;0;270;54;609;118;0;12;13;1781;331;100;0;147;63;5;0;0;1;2;5
MG;BURITIZEIRO;7003;2403;0;262;31;533;100;0;9;30;3129;246;108;0;93;29;1;2;1;0;22;4
MG;CABECEIRA GRANDE;837;406;0;61;2;72;7;0;1;2;233;15;11;0;25;1;1;0;0;0;0;0
MG;CABO VERDE;4465;2822;0;172;1;439;148;0;1;45;717;13;44;0;46;3;0;3;0;1;1;9
